RealJTP,40.2503398,-83.0001841
saintreyes_MOTY,54.22209142,-4.690990448
alicitabrennan,-33.86784996,151.2073231
KayDubzHU,38.8951118,-77.0363658
A_Cumming16,43.70011379,-79.41630419
jvierk,40.4233142,-104.7091322
RealMikeNapa,-14.60484716,-57.65625
BnjmnR,37.9357576,-122.3477486
SuggSavage,38.8951118,-77.0363658
WhiskyEyeBrews,42.3584308,-71.0597732
HARRISFAULKNER,31.3825991,-110.6970278
insidetroy,33.8622367,-118.3995194
Suw,41.4994954,-81.6954088
melwheezy,41.850033,-87.6500523
bartcfitzgerald,45.5234515,-122.6762071
mylifeaskarla,33.2148412,-97.1330683
naman34,37.7749295,-122.4194155
BarajasWay125,7.125393,-73.119804
JazminALong,41.4994954,-81.6954088
pdacosta,38.8951118,-77.0363658
Celestial32,34.68743,-116.78467
mswilliams82,43.0389025,-87.9064736
quadrismegistus,37.8043722,-122.2708026
beautypill,38.8951118,-77.0363658
14News,37.9747644,-87.5558482
chrischofield1,51.50852878,-0.125741959
AustinMcCoy3,42.2775628,-83.74088287
amberedenharris,52.5,-3.5
frankie_5152,36.7740136,-91.8865417
rpeter99,39.952335,-75.163789
4DGlitter,40.7142691,-74.0059729
AnitaChzburger,41.0814447,-81.5190053
J_Bostian,37.6597363,-97.5753256
TheKyleWoods,33.1731716,-86.2516406
RichardDaleT,38.8338816,-104.8213634
ElgazzarBLVD,39.12711,-84.51439
ToujoursEmma,-14.60484716,-57.65625
PeterMoskos,40.7142691,-74.0059729
wellslawoffice,30.267153,-97.7430608
MaxBlau,10.96853631,-74.78131771
Deprogrammer9,28.7505408,-82.5000976
aliyak101,43.70011379,-79.41630419
AmeriJeepRang2,-14.60484716,-57.65625
sailorlion,39.6428362,-84.2866083
tia_marie,32.974028,73.7577
IrisPerezFOX9,44.882168,-93.208354
mamabook,34.68743,-116.78467
namenzie,-3.801,29.5229
rodshields,47.58331923,-59.16528033
KerseWords,40.7142691,-74.0059729
BCOIE,47.610377,-122.2006786
joc_be,50.85044506,4.348783493
kcur,39.0997266,-94.5785667
mariaskyy,-14.60484716,-57.65625
Mitch_Pittman,47.6062095,-122.3320708
CalebHowe,-41.43,147.149994
AmyAndrewsFOX2,42.331427,-83.0457538
laurasue_j,29.6516344,-82.3248262
unodriftwood,29.9546482,-90.075072
DaIcon73,-26.80369468,-48.61312866
TRexRevenge,34.5003037,-111.5009764
ohaiclaireee,28.5383355,-81.3792365
ZODCulture,17.98837,-16.0294
Tom,29.9546482,-90.075072
sirsurfalot,33.9390966,-84.7463286
shaq_lewis22,30.4507462,-91.154551
ashleecharlton,49.24965739,-123.1193404
prcotter,41.8239891,-71.4128343
Storyful,25.067653,55.305573
PabloLeslie,35.7503468,-86.250271
thebensho,21,-86
Meltonwax,47.6062095,-122.3320708
jorge_catracho,29.7857853,-95.8243956
monkey_balls69,21.246122,103.973751
joeruiz,38.8951118,-77.0363658
rhapsodynbloom,28.0716832,-80.6533878
selciumche,10.488011,-66.879193
gdunbar92,39.12711,-84.51439
guhsalles,-25.42777778,-49.27305556
therealco,38.8951118,-77.0363658
Arch_LEDG,32.2217429,-110.926479
DClimmons,-14.60484716,-57.65625
vtcraghead,44.4758825,-73.212072
NailahPorter,38.8942785,-77.0477549
lsfmedia,41.5789337,-72.3390379
