2014-11-25 05:45:41,@JasonLevin,@LukeRussert
2014-11-25 05:45:41,@MsLake1,@NYCityAlerts
2014-11-25 05:45:41,@lindastarry,@activefree
2014-11-25 05:45:41,@JulianIsAGod,@bassem_masri
2014-11-25 05:45:41,@canyonvue,@Kilep80
2014-11-25 05:45:41,@tifpac,@TreyYingst
2014-11-25 05:45:41,@Manny_isMannish,@ComplexMag
2014-11-25 05:45:41,@dloomis1017,@2hip4tv
2014-11-25 05:45:41,@Kayla_Flint,@FoundingFratter
2014-11-25 05:45:41,@NoDaysOff85,@juliebosman
2014-11-25 05:45:41,@LovelyRedMuffin,@johnzangas
2014-11-25 05:45:41,@Tony4L,@TheAnonMessage
2014-11-25 05:45:41,@MichaelBSmitty,@megynkelly
2014-11-25 05:45:41,@DrHansPeterson
2014-11-25 05:45:41,@mairalg,@danielleiat
2014-11-25 05:45:41,@_GoAwayy,@broderick
2014-11-25 05:45:41,@remcraycray,@P45K
2014-11-25 05:45:41,@CulturaNueva,@teleSURtv
2014-11-25 05:45:41,@Canadian_livin,@AmnestyOnline
2014-11-25 05:45:41,@jseiler357,@Ranger_Up
2014-11-25 05:45:41,@bombaeshae,@Bipartisanism
2014-11-25 05:45:41,@Auntie_N_,@Bipartisanism
2014-11-25 05:45:41,@alIuringhes,@earnestpugh
2014-11-25 05:45:41,@aymo_zaxoly,@katiewalshstx
2014-11-25 05:45:41,@FredrickDingo,@deray
2014-11-25 05:45:41,@DaamnIt,@nickdiener
2014-11-25 05:45:41,@kevin_salerno37,@FemsHaveBallz
2014-11-25 05:45:41,@ChrisF_4,@_artistone_
2014-11-25 05:45:41,@zulns,@BaniHillal
2014-11-25 05:45:41,@Justin_Blvkk,@SouthFlCopBlock
2014-11-25 05:45:41,@Lovedbyfew_
2014-11-25 05:45:41,@yosoysacador,@SaloGuardione
2014-11-25 05:45:41,@angela_williams,@bassem_masri
2014-11-25 05:45:41,@II_XVI_XCIII,@FreeTev
2014-11-25 05:45:41,@domo_clark27
2014-11-25 05:45:41,@Klarque_Love,@KickingUpDust
2014-11-25 05:45:41,@genivenie,@AirlineFlyer
